"module name","licenses"
"lodash.ismatch@4.4.0","MIT"
"lodash@4.17.21","MIT"
"log-symbols@4.1.0","MIT"
"longest-streak@2.0.4","MIT"
"lru-cache@6.0.0","ISC"
"map-obj@1.0.1","MIT"
"map-obj@4.3.0","MIT"
"markdown-table@2.0.0","MIT"
"mdast-util-find-and-replace@1.1.1","MIT"
"mdast-util-footnote@0.1.7","MIT"
"mdast-util-from-markdown@0.8.5","MIT"
"mdast-util-frontmatter@0.2.0","MIT"
"mdast-util-gfm-autolink-literal@0.1.3","MIT"
"mdast-util-gfm-strikethrough@0.2.3","MIT"
"mdast-util-gfm-table@0.1.6","MIT"
"mdast-util-gfm-task-list-item@0.1.6","MIT"
"mdast-util-gfm@0.1.2","MIT"
"mdast-util-to-markdown@0.6.5","MIT"
"mdast-util-to-string@2.0.0","MIT"
"meow@8.1.2","MIT"
"micromark-extension-footnote@0.3.2","MIT"
"micromark-extension-frontmatter@0.2.2","MIT"
"micromark-extension-gfm-autolink-literal@0.5.7","MIT"
"micromark-extension-gfm-strikethrough@0.6.5","MIT"
"micromark-extension-gfm-table@0.4.3","MIT"
"micromark-extension-gfm-tagfilter@0.3.0","MIT"
"micromark-extension-gfm-task-list-item@0.3.3","MIT"
"micromark-extension-gfm@0.3.3","MIT"
"micromark@2.11.4","MIT"
"mime-db@1.38.0","MIT"
"mime-types@2.1.22","MIT"
"mimic-fn@2.1.0","MIT"
"min-indent@1.0.1","MIT"
"minimatch@3.1.2","ISC"
"minimist-options@4.1.0","MIT"
"minimist@1.2.8","MIT"
"modify-values@1.0.1","MIT"
"ms@2.1.2","MIT"
"mute-stream@0.0.8","ISC"
"neo-async@2.6.2","MIT"
"node-fetch@2.7.0","MIT"
"normalize-package-data@2.5.0","BSD-2-Clause"
"normalize-package-data@3.0.3","BSD-2-Clause"
"once@1.4.0","ISC"
"onetime@5.1.2","MIT"
"ora@5.4.1","MIT"
"os-tmpdir@1.0.2","MIT"
"p-limit@1.3.0","MIT"
"p-limit@2.3.0","MIT"
"p-locate@2.0.0","MIT"
"p-locate@4.1.0","MIT"
"p-try@1.0.0","MIT"
"p-try@2.2.0","MIT"
"parse-entities@2.0.0","MIT"
"parse-json@4.0.0","MIT"
"parse-json@5.2.0","MIT"
"path-exists@3.0.0","MIT"
"path-exists@4.0.0","MIT"
"path-is-absolute@1.0.1","MIT"
"path-parse@1.0.7","MIT"
"path-to-regexp@3.2.0","MIT"
"path-type@3.0.0","MIT"
"pify@2.3.0","MIT"
"pify@3.0.0","MIT"
"process-nextick-args@2.0.1","MIT"
"proxy-from-env@1.1.0","MIT"
"q@1.5.1","MIT"
"quick-lru@4.0.1","MIT"
"read-pkg-up@3.0.0","MIT"
"read-pkg-up@7.0.1","MIT"
"read-pkg@3.0.0","MIT"
"read-pkg@5.2.0","MIT"
"readable-stream@2.3.7","MIT"
"readable-stream@3.6.0","MIT"
"redent@3.0.0","MIT"
"reflect-metadata@0.1.13","Apache-2.0"
"remark-footnotes@3.0.0","MIT"
"remark-frontmatter@3.0.0","MIT"
"remark-gfm@1.0.0","MIT"
"remark-parse@9.0.0","MIT"
"repeat-string@1.6.1","MIT"
"require-directory@2.1.1","MIT"
"resolve@1.10.0","MIT"
"restore-cursor@3.1.0","MIT"
"run-async@2.4.1","MIT"
"rxjs@6.6.7","Apache-2.0"
"rxjs@7.8.1","Apache-2.0"
"safe-buffer@5.1.2","MIT"
"safe-buffer@5.2.1","MIT"
"safer-buffer@2.1.2","MIT"
"semver@5.7.2","ISC"
"semver@6.3.1","ISC"
"semver@7.5.4","ISC"
"signal-exit@3.0.2","ISC"
"source-map@0.6.1","BSD-3-Clause"
"spawn-command@0.0.2-1","MIT"
"spdx-correct@3.1.0","Apache-2.0"
"spdx-exceptions@2.2.0","CC-BY-3.0"
"spdx-expression-parse@3.0.0","MIT"
"spdx-license-ids@3.0.4","CC0-1.0"
"split2@3.2.2","ISC"
"split@1.0.1","MIT"
"string-width@4.2.2","MIT"
"string_decoder@1.1.1","MIT"
"string_decoder@1.3.0","MIT"
"strip-ansi@6.0.0","MIT"
"strip-ansi@6.0.1","MIT"
"strip-bom@3.0.0","MIT"
"strip-indent@3.0.0","MIT"
"supports-color@5.5.0","MIT"
"supports-color@7.2.0","MIT"
"supports-color@8.1.1","MIT"
"temp-dir@2.0.0","MIT"
"tempfile@3.0.0","MIT"
"text-extensions@1.9.0","MIT"
"through2@2.0.5","MIT"
"through2@4.0.2","MIT"
"through@2.3.8","MIT"
"tmp@0.0.33","MIT"
"tr46@0.0.3","MIT"
"traverse@0.6.7","MIT"
"tree-kill@1.2.2","MIT"
"trim-newlines@3.0.1","MIT"
"trough@1.0.5","MIT"
"tslib@1.14.1","0BSD"
"tslib@2.6.2","0BSD"
"type-fest@0.18.1","(MIT OR CC0-1.0)"
"type-fest@0.21.3","(MIT OR CC0-1.0)"
"type-fest@0.6.0","(MIT OR CC0-1.0)"
"type-fest@0.8.1","(MIT OR CC0-1.0)"
"uglify-js@3.17.4","BSD-2-Clause"
"uid@2.0.2","MIT"
"underscore@1.13.6","MIT"
"unified@9.2.2","MIT"
"unist-util-is@4.1.0","MIT"
"unist-util-stringify-position@2.0.3","MIT"
"unist-util-visit-parents@3.1.1","MIT"
"universalify@2.0.0","MIT"
"update-section@0.3.3","MIT"
"util-deprecate@1.0.2","MIT"
"uuid@3.4.0","MIT"
"validate-npm-package-license@3.0.4","Apache-2.0"
"vfile-message@2.0.4","MIT"
"vfile@4.2.1","MIT"
"wcwidth@1.0.1","MIT"
"webidl-conversions@3.0.1","BSD-2-Clause"
"whatwg-url@5.0.0","MIT"
"wordwrap@1.0.0","MIT"
"wrap-ansi@6.2.0","MIT"
"wrap-ansi@7.0.0","MIT"
"wrappy@1.0.2","ISC"
"xtend@4.0.1","MIT"
"y18n@5.0.8","ISC"
"yallist@4.0.0","ISC"
"yargs-parser@20.2.9","ISC"
"yargs@16.2.0","MIT"
"zwitch@1.0.5","MIT"

"github.com/ThalesIgnite/crypto11","MIT"
"github.com/miekg/pkcs11","BSD-3-Clause"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/thales-e-security/pool","Apache-2.0"
"github.com/fatih/structs","MIT"
"github.com/go-swagger/go-swagger","Apache-2.0"
"github.com/gobwas/glob","MIT"
"github.com/gofrs/uuid","MIT"
"github.com/google/uuid","BSD-3-Clause"
"github.com/gorilla/securecookie","BSD-3-Clause"
"github.com/gorilla/securecookie","BSD-3-Clause"
"github.com/gorilla/sessions","BSD-3-Clause"
"github.com/hashicorp/go-cleanhttp","MPL-2.0"
"github.com/hashicorp/go-retryablehttp","MPL-2.0"
"github.com/julienschmidt/httprouter","BSD-3-Clause"
"github.com/luna-duclos/instrumentedsql","MIT"
"github.com/miekg/pkcs11","BSD-3-Clause"
"github.com/mohae/deepcopy","MIT"
"github.com/oleiade/reflections","MIT"
"github.com/asaskevich/govalidator","MIT"
"github.com/cenkalti/backoff/v4","MIT"
"github.com/cespare/xxhash/v2","MIT"
"github.com/dgraph-io/ristretto","Apache-2.0"
"github.com/dgraph-io/ristretto/z","MIT"
"github.com/dustin/go-humanize","MIT"
"github.com/felixge/httpsnoop","MIT"
"github.com/go-jose/go-jose/v3","Apache-2.0"
"github.com/go-jose/go-jose/v3/json","BSD-3-Clause"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"github.com/gobuffalo/pop/v6/logging","MIT"
"github.com/gogo/protobuf","BSD-3-Clause"
"github.com/google/uuid","BSD-3-Clause"
"github.com/grpc-ecosystem/grpc-gateway/v2","BSD-3-Clause"
"github.com/hashicorp/go-cleanhttp","MPL-2.0"
"github.com/hashicorp/go-retryablehttp","MPL-2.0"
"github.com/mohae/deepcopy","MIT"
"github.com/openzipkin/zipkin-go/model","Apache-2.0"
"github.com/ory/fosite","Apache-2.0"
"github.com/ory/go-convenience/stringslice","MIT"
"github.com/ory/x","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/seatgeek/logrus-gelf-formatter","BSD-3-Clause"
"github.com/sirupsen/logrus","MIT"
"go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/b3","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/jaeger","Apache-2.0"
"go.opentelemetry.io/contrib/samplers/jaegerremote","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","GNU-All-permissive-Copying-License"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","BSD-3-Clause"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace","Apache-2.0"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp","Apache-2.0"
"go.opentelemetry.io/otel/exporters/zipkin","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/sdk","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.opentelemetry.io/proto/otlp","Apache-2.0"
"golang.org/x/crypto","BSD-3-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/api","Apache-2.0"
"google.golang.org/genproto/googleapis/rpc/status","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"github.com/fsnotify/fsnotify","BSD-3-Clause"
"github.com/hashicorp/hcl","MPL-2.0"
"github.com/magiconair/properties","BSD-2-Clause"
"github.com/mitchellh/mapstructure","MIT"
"github.com/ory/go-acc","Apache-2.0"
"github.com/pelletier/go-toml/v2","MIT"
"github.com/sagikazarmark/slog-shim","BSD-3-Clause"
"github.com/spf13/afero","Apache-2.0"
"github.com/spf13/cast","MIT"
"github.com/spf13/cobra","Apache-2.0"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/spf13/viper","MIT"
"github.com/subosito/gotenv","MIT"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"gopkg.in/ini.v1","Apache-2.0"
"gopkg.in/yaml.v3","MIT"
"github.com/ory/graceful","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/golang/protobuf/proto","BSD-3-Clause"
"github.com/ory/herodot","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/rpc","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"github.com/ory/kratos-client-go","Apache-2.0"
"github.com/ory/x","Apache-2.0"
"github.com/google/uuid","BSD-3-Clause"
"github.com/pborman/uuid","BSD-3-Clause"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/rs/cors","MIT"
"github.com/ProtonMail/go-crypto","BSD-3-Clause"
"github.com/ProtonMail/go-mime","MIT"
"github.com/ProtonMail/gopenpgp/v2","MIT"
"github.com/cloudflare/circl","BSD-3-Clause"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/sawadashota/encrypta","MIT"
"golang.org/x/crypto","BSD-3-Clause"
"golang.org/x/sys/cpu","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"github.com/sirupsen/logrus","MIT"
"golang.org/x/sys/unix","BSD-3-Clause"
"github.com/spf13/cobra","Apache-2.0"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/stretchr/testify","MIT"
"github.com/tidwall/gjson","MIT"
"github.com/tidwall/match","MIT"
"github.com/tidwall/pretty","MIT"
"github.com/tidwall/gjson","MIT"
"github.com/tidwall/match","MIT"
"github.com/tidwall/pretty","MIT"
"github.com/tidwall/sjson","MIT"
"github.com/tomnomnom/linkheader","MIT"
"github.com/toqueteos/webbrowser","MIT"
"github.com/twmb/murmur3","BSD-3-Clause"
"github.com/urfave/negroni","MIT"
"github.com/felixge/httpsnoop","MIT"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"github.com/cenkalti/backoff/v4","MIT"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"github.com/google/uuid","BSD-3-Clause"
"github.com/grpc-ecosystem/grpc-gateway/v2","BSD-3-Clause"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace","Apache-2.0"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/sdk","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.opentelemetry.io/proto/otlp","Apache-2.0"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/api/httpbody","Apache-2.0"
"google.golang.org/genproto/googleapis/rpc/status","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"go.opentelemetry.io/otel/sdk","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.uber.org/automaxprocs","MIT"
"golang.org/x/oauth2","BSD-3-Clause"

